item,Item Price,date
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.574,2023-12-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.965,2023-11-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.617,2023-10-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.628,2023-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.609,2023-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.421,2023-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.499,2023-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.668,2023-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.894,2023-04-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.649,2023-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.169,2023-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.467,2023-01-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.856,2022-12-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.631,2022-11-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.108,2022-10-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.782,2022-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.558,2022-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.208,2022-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.317,2022-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.438,2022-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.777,2022-04-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.711,2022-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.045,2022-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.106,2022-01-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.079,2021-11-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.687,2021-10-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.454,2021-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.434,2021-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.256,2021-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.318,2021-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.648,2021-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.803,2021-04-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.7,2021-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.893,2021-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.044,2021-01-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.29,2020-12-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.934,2020-11-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.745,2020-10-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.234,2020-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.214,2020-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.02,2020-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.02,2020-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.174,2020-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.367,2020-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.558,2020-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.884,2020-01-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.096,2019-12-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.604,2019-11-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.402,2019-10-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.153,2019-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.01,2019-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.111,2019-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.066,2019-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.972,2019-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.504,2019-04-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.475,2019-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.872,2019-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.279,2019-01-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.166,2018-12-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.502,2018-11-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.216,2018-10-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.147,2018-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.004,2018-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.007,2018-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.938,2018-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.079,2018-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.475,2018-04-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.227,2018-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.492,2018-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.872,2018-01-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.089,2017-12-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.863,2017-11-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.335,2017-10-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.256,2017-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.979,2017-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.036,2017-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.952,2017-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.06,2017-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.204,2017-04-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.318,2017-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.367,2017-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.612,2017-01-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.282,2016-12-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.165,2016-11-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.216,2016-10-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.021,2016-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.169,2016-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.942,2016-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.924,2016-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.252,2016-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.152,2016-04-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.031,2016-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.149,2016-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.92,2016-01-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.502,2015-12-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.523,2015-10-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.385,2015-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.283,2015-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.798,2015-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.735,2015-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.087,2015-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.852,2015-04-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.664,2015-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.09,2015-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.454,2015-01-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.563,2014-12-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.846,2014-11-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.677,2014-10-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.578,2014-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.968,2014-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.868,2014-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.838,2014-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.892,2014-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.713,2014-04-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.771,2014-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.112,2014-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.639,2014-01-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.865,2013-12-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.5,2013-11-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.132,2013-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.917,2013-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.691,2013-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.686,2013-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.647,2013-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.784,2013-04-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.991,2013-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.895,2013-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.152,2013-01-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.876,2012-12-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.455,2012-11-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.015,2012-10-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.936,2012-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.709,2012-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.594,2012-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.706,2012-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.653,2012-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.807,2012-04-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.893,2012-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.041,2012-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.225,2012-01-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.485,2011-12-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.444,2011-11-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.06,2011-10-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.983,2011-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.794,2011-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.618,2011-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.613,2011-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.677,2011-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.816,2011-04-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.994,2011-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.417,2011-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.003,2011-01-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.073,2010-12-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.746,2010-11-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.095,2010-10-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.896,2010-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.839,2010-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.675,2010-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.734,2010-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.753,2010-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.667,2010-04-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.194,2010-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.7,2010-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.854,2010-01-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.721,2009-12-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.641,2009-11-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.102,2009-10-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.887,2009-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.788,2009-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.639,2009-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.695,2009-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.724,2009-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.849,2009-04-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.07,2009-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.447,2009-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.613,2009-01-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.009,2008-12-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.547,2008-11-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.32,2008-10-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.177,2008-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.085,2008-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.88,2008-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.908,2008-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.831,2008-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.777,2008-04-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.073,2008-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.821,2008-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.024,2008-01-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.069,2007-12-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.779,2007-11-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.284,2007-10-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.004,2007-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.83,2007-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.667,2007-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.781,2007-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.862,2007-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.717,2007-04-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.289,2007-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.609,2007-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.539,2007-01-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.899,2006-12-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.312,2006-11-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.405,2006-10-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.019,2006-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.804,2006-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.759,2006-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.65,2006-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.734,2006-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.708,2006-04-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.817,2006-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.981,2006-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.411,2006-01-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.666,2005-12-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.244,2005-11-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.188,2005-10-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.146,2005-09-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.807,2005-08-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.808,2005-07-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.763,2005-06-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.727,2005-05-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.526,2005-04-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",1.877,2005-03-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",2.346,2005-02-01
"Strawberries, dry pint, per 12 oz. (340.2 gm)",3.234,2005-01-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.359,2021-09-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.326,2021-08-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.177,2021-07-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.754,2021-06-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.602,2021-03-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.503,2021-02-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.501,2021-01-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.204,2020-12-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.229,2020-11-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.183,2020-10-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",1.955,2020-09-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.183,2020-08-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.121,2020-07-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.117,2020-06-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.519,2020-03-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.572,2020-02-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.751,2020-01-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.386,2019-12-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.097,2019-11-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",1.954,2019-10-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",1.919,2019-09-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.023,2019-08-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.15,2019-07-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.675,2019-06-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.123,2019-05-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.919,2019-04-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.746,2019-03-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.763,2019-02-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.589,2019-01-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.283,2018-12-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.06,2018-11-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.088,2018-10-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.208,2018-09-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.282,2018-08-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.774,2018-07-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.829,2018-06-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.136,2018-05-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.817,2018-04-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.602,2018-03-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.9,2018-02-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.023,2018-01-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.606,2017-12-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.389,2017-11-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.302,2017-10-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.185,2017-09-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.213,2017-08-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.42,2017-07-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.489,2017-06-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.331,2017-05-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.117,2017-04-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.562,2017-03-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.836,2017-02-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.238,2017-01-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.878,2016-12-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.455,2016-11-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.145,2016-10-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.061,2016-09-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.155,2016-08-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.359,2016-07-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.654,2016-06-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.411,2016-05-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.81,2016-04-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.016,2016-03-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.614,2016-02-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.535,2016-01-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.833,2015-12-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.424,2015-11-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.16,2015-10-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.13,2015-09-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.1,2015-08-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.328,2015-07-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.515,2015-06-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.001,2015-05-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.737,2015-04-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.653,2015-03-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.006,2015-02-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.209,2015-01-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.959,2014-12-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.568,2014-11-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.429,2014-10-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.173,2014-09-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.132,2014-08-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.356,2014-07-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.465,2014-06-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.158,2014-05-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.059,2014-04-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.694,2014-03-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.872,2014-02-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.807,2014-01-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.568,2013-12-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.412,2013-11-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",1.847,2013-09-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",1.821,2013-08-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.193,2013-07-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.533,2013-06-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.008,2013-05-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.452,2013-04-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.413,2013-03-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.148,2013-02-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.035,2013-01-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.085,2012-12-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.758,2012-11-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.34,2012-10-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",1.988,2012-09-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",1.961,2012-08-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.268,2012-07-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.617,2012-06-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.054,2012-05-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.687,2012-04-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.151,2012-03-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.294,2012-02-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.648,2012-01-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.86,2011-12-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.347,2011-11-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.079,2011-10-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",1.849,2011-09-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.033,2011-08-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.452,2011-07-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.378,2011-06-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.828,2011-05-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.196,2011-04-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.209,2011-03-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.393,2011-02-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",3.002,2011-01-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.871,2010-12-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.295,2010-11-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",1.805,2010-10-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",1.622,2010-09-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",1.489,2010-08-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",1.618,2010-07-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.081,2010-06-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.486,2010-05-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.07,2010-04-01
"Grapes, Thompson Seedless, per lb. (453.6 gm)",2.526,2010-03-01
